timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid	receiver_unix_time
3533.673997000	3533.647344499	0.485	0.457	0.000	0.000	0.413977	1	4294967295	1508335731
3533.975407000	3533.949023745	1.153	1.238	0.004	0.005	0.478931	1	4294967295	1508335731
3534.275347000	3534.248807641	1.353	1.566	0.009	0.010	0.457618	1	4294967295	1508335732
3534.575259000	3534.548549107	1.479	1.735	0.016	0.013	0.451026	1	4294967295	1508335732
3534.875227000	3534.848322113	1.556	1.827	0.021	0.014	0.444314	1	4294967295	1508335732
3535.175196000	3535.148138151	1.625	1.900	0.027	0.015	0.446716	1	4294967295	1508335733
3535.475210000	3535.447984589	1.686	1.961	0.033	0.016	0.438166	1	4294967295	1508335733
3535.760391000	3535.747776588	1.766	2.033	0.042	0.016	0.402447	1	4294967295	1508335733
3536.060383000	3536.047618378	1.771	2.023	0.034	0.001	0.023519	1	4294967295	1508335733
3536.360388000	3536.347546427	1.839	2.043	0.047	0.000	0.408791	1	4294967295	1508335734
3536.660391000	3536.647469833	1.900	2.078	0.057	0.004	0.386490	1	4294967295	1508335734
3536.960383000	3536.947396967	1.924	2.095	0.056	0.003	0.337582	1	4294967295	1508335734
3537.274912000	3537.247336596	1.941	2.113	0.053	0.003	0.358723	1	4294967295	1508335735
3537.560372000	3537.547267102	1.910	2.097	0.034	-0.009	0.053818	1	4294967295	1508335735
3537.860330000	3537.847219521	1.930	2.115	0.035	-0.007	0.366338	1	4294967295	1508335735
3538.160369000	3538.147155944	1.866	2.094	0.008	-0.018	0.043209	1	4294967295	1508335736
3538.460267000	3538.447182189	1.941	2.125	0.032	-0.004	0.485252	1	4294967295	1508335736
3538.760281000	3538.747170273	1.966	2.181	0.037	0.013	0.405914	1	4294967295	1508335736
3539.060433000	3539.047158134	2.022	2.297	0.051	0.047	0.396317	1	4294967295	1508335736
3539.360352000	3539.347156065	2.070	2.424	0.061	0.081	0.373039	1	4294967295	1508335737
3539.660319000	3539.647139342	2.133	2.518	0.074	0.100	0.324385	1	4294967295	1508335737
3539.960266000	3539.947135885	2.180	2.629	0.082	0.123	0.310253	1	4294967295	1508335737
3540.260189000	3540.247115574	2.235	2.715	0.090	0.135	0.250911	1	4294967295	1508335738
3540.571488000	3540.547092786	2.314	2.738	0.103	0.130	0.176950	1	4294967295	1508335738
3540.860133000	3540.847083107	2.339	2.750	0.101	0.122	0.189531	1	4294967295	1508335738
3541.171377000	3541.147040726	2.387	2.773	0.104	0.117	0.174255	1	4294967295	1508335739
3541.460078000	3541.447033352	2.401	2.770	0.100	0.107	0.168233	1	4294967295	1508335739
3541.760070000	3541.747008791	2.327	2.680	0.071	0.075	0.116865	1	4294967295	1508335739
3542.059996000	3542.046989731	2.245	2.610	0.044	0.051	0.096352	1	4294967295	1508335739
3542.359959000	3542.346933112	2.134	2.536	0.010	0.027	0.051495	1	4294967295	1508335740
3542.659910000	3542.646880380	2.036	2.467	-0.018	0.006	0.043203	1	4294967295	1508335740
3542.959921000	3542.946837790	1.974	2.379	-0.033	-0.018	0.027573	1	4294967295	1508335740
3543.259900000	3543.246797338	1.928	2.343	-0.044	-0.027	0.045886	1	4294967295	1508335741
3543.573329000	3543.546783748	1.967	2.384	-0.031	-0.016	0.415446	1	4294967295	1508335741
3543.859992000	3543.846758174	1.987	2.402	-0.024	-0.011	0.346029	1	4294967295	1508335741
3544.159899000	3544.146739328	2.000	2.426	-0.019	-0.006	0.365983	1	4294967295	1508335742
3544.459865000	3544.446712212	2.018	2.435	-0.014	-0.004	0.334480	1	4294967295	1508335742
3544.769484000	3544.746692963	2.100	2.499	0.008	0.011	0.400033	1	4294967295	1508335742
3545.071349000	3545.046658420	2.117	2.585	0.011	0.030	0.307546	1	4294967295	1508335742
3545.371422000	3545.346617531	2.045	2.538	-0.010	0.014	0.064302	1	4294967295	1508335743
3545.673138000	3545.646572638	2.088	2.548	0.001	0.013	0.343461	1	4294967295	1508335743
3545.973405000	3545.946526860	2.133	2.567	0.011	0.015	0.354864	1	4294967295	1508335743
3546.273333000	3546.246480394	2.182	2.584	0.022	0.016	0.347254	1	4294967295	1508335744
3546.559010000	3546.546457743	2.220	2.644	0.029	0.028	0.333464	1	4294967295	1508335744
3546.858843000	3546.846425018	2.270	2.684	0.039	0.034	0.310815	1	4294967295	1508335744
3547.172161000	3547.146381394	2.331	2.726	0.051	0.040	0.304914	1	4294967295	1508335745
3547.472318000	3547.446346540	2.383	2.813	0.059	0.057	0.335172	1	4294967295	1508335745
3547.772534000	3547.746314024	2.441	2.877	0.069	0.067	0.315457	1	4294967295	1508335745
3548.072669000	3548.046265476	2.513	2.916	0.081	0.069	0.275330	1	4294967295	1508335745
3548.372867000	3548.346249580	2.489	2.862	0.067	0.050	0.059627	1	4294967295	1508335746
3548.672957000	3548.646199349	2.576	2.909	0.083	0.055	0.305454	1	4294967295	1508335746
3548.957919000	3548.946199309	2.544	2.844	0.068	0.036	0.053336	1	4294967295	1508335746
3549.257889000	3549.246193588	2.520	2.781	0.056	0.018	0.050134	1	4294967295	1508335747
3549.557733000	3549.546181153	2.508	2.727	0.048	0.003	0.045733	1	4294967295	1508335747
3549.873532000	3549.846167575	2.500	2.675	0.041	-0.010	0.034458	1	4294967295	1508335747
3550.173751000	3550.146157058	2.497	2.627	0.037	-0.021	0.038047	1	4294967295	1508335748
3550.473979000	3550.446148639	2.505	2.577	0.036	-0.032	0.053111	1	4294967295	1508335748
3550.774181000	3550.746143060	2.520	2.531	0.037	-0.041	0.062785	1	4294967295	1508335748
3551.074380000	3551.046139991	2.541	2.490	0.040	-0.047	0.032849	1	4294967295	1508335748
3551.374705000	3551.346136746	2.588	2.479	0.048	-0.047	0.025807	1	4294967295	1508335749
3551.674867000	3551.646131993	2.636	2.478	0.057	-0.045	0.043336	1	4294967295	1508335749
3551.975105000	3551.946134750	2.673	2.468	0.062	-0.044	0.025213	1	4294967295	1508335749
3552.256474000	3552.246091203	2.763	2.504	0.079	-0.035	0.035945	1	4294967295	1508335750
3552.556319000	3552.546056336	2.853	2.534	0.094	-0.028	0.032875	1	4294967295	1508335750
3552.856187000	3552.846027510	2.923	2.541	0.104	-0.026	0.028979	1	4294967295	1508335750
3553.156058000	3553.146003987	2.986	2.547	0.111	-0.024	0.028127	1	4294967295	1508335751
3553.455950000	3553.445986975	3.051	2.584	0.118	-0.015	0.022204	1	4294967295	1508335751
3553.775720000	3553.745998636	3.103	2.607	0.123	-0.009	0.020906	1	4294967295	1508335751
3554.055742000	3554.045984774	3.173	2.651	0.131	0.001	0.019361	1	4294967295	1508335751
3554.355669000	3554.345974953	3.240	2.696	0.137	0.010	0.021558	1	4294967295	1508335752
3554.655760000	3554.645972590	3.320	2.760	0.147	0.024	0.026335	1	4294967295	1508335752
3554.955627000	3554.945968148	3.396	2.818	0.155	0.036	0.017515	1	4294967295	1508335752
3555.255561000	3555.245959662	3.453	2.856	0.157	0.042	0.023482	1	4294967295	1508335753
3555.576299000	3555.545965562	3.513	2.878	0.160	0.044	0.029149	1	4294967295	1508335753
3555.855374000	3555.845986273	3.574	3.021	0.164	0.076	0.300803	1	4294967295	1508335753
3556.155341000	3556.145978166	3.654	3.045	0.171	0.076	0.011478	1	4294967295	1508335754
3556.455246000	3556.445970604	3.736	3.070	0.178	0.077	0.013246	1	4294967295	1508335754
3556.755209000	3556.745958749	3.810	3.075	0.182	0.071	0.020654	1	4294967295	1508335754
3557.055218000	3557.045944828	3.864	3.074	0.182	0.065	0.019997	1	4294967295	1508335755
3557.379445000	3557.345932529	3.913	3.071	0.180	0.058	0.019444	1	4294967295	1508335755
3557.655190000	3557.645917643	3.956	3.062	0.176	0.050	0.030251	1	4294967295	1508335755
3557.955173000	3557.945898818	3.998	3.045	0.172	0.041	0.024407	1	4294967295	1508335755
3558.255224000	3558.245883811	4.038	3.012	0.168	0.027	0.021502	1	4294967295	1508335756
3558.555219000	3558.545869720	4.079	2.984	0.165	0.017	0.028530	1	4294967295	1508335756
3558.855191000	3558.845853355	4.120	2.953	0.161	0.006	0.033644	1	4294967295	1508335756
3559.155230000	3559.145838311	4.140	2.893	0.152	-0.012	0.035149	1	4294967295	1508335757
3559.455240000	3559.445825529	4.151	2.851	0.142	-0.024	0.029648	1	4294967295	1508335757
3559.778180000	3559.745810476	4.180	2.785	0.138	-0.041	0.032969	1	4294967295	1508335757
3560.055293000	3560.045788271	4.168	2.693	0.122	-0.065	0.036457	1	4294967295	1508335758
3560.355328000	3560.345766414	4.166	2.606	0.110	-0.085	0.035213	1	4294967295	1508335758
3560.655352000	3560.645748075	4.159	2.529	0.098	-0.100	0.030889	1	4294967295	1508335758
3560.955434000	3560.945721978	4.167	2.439	0.091	-0.119	0.029654	1	4294967295	1508335758
3561.255515000	3561.245702455	4.165	2.353	0.081	-0.134	0.032137	1	4294967295	1508335759
3561.555537000	3561.545676509	4.165	2.255	0.073	-0.151	0.028010	1	4294967295	1508335759
3561.855597000	3561.845645447	4.151	2.163	0.061	-0.166	0.020936	1	4294967295	1508335759
3562.155667000	3562.145615782	4.127	2.067	0.048	-0.181	0.018612	1	4294967295	1508335760
3562.455765000	3562.445588595	4.130	1.985	0.043	-0.190	0.032928	1	4294967295	1508335760
3562.775850000	3562.745569523	4.101	1.876	0.030	-0.206	0.016770	1	4294967295	1508335760
3563.055986000	3563.045540609	4.057	1.777	0.014	-0.219	0.009980	1	4294967295	1508335760
3563.375418000	3563.345522179	4.030	1.681	0.004	-0.229	0.016676	1	4294967295	1508335761
3563.656185000	3563.645491153	4.012	1.584	-0.003	-0.238	0.021470	1	4294967295	1508335761
3563.956258000	3563.945465099	4.003	1.493	-0.007	-0.245	0.027818	1	4294967295	1508335761
3564.256321000	3564.245441298	3.988	1.414	-0.012	-0.248	0.013858	1	4294967295	1508335762
3564.556487000	3564.545411210	3.970	1.326	-0.018	-0.253	0.019004	1	4294967295	1508335762
3564.856626000	3564.845378605	3.953	1.231	-0.023	-0.260	0.017140	1	4294967295	1508335762
3565.156694000	3565.145355593	3.926	1.162	-0.030	-0.259	0.012112	1	4294967295	1508335763
3565.456770000	3565.445330041	3.900	1.085	-0.036	-0.260	0.014145	1	4294967295	1508335763
3565.756905000	3565.745297212	3.880	1.001	-0.041	-0.264	0.013060	1	4294967295	1508335763
3566.057043000	3566.045269177	3.877	0.920	-0.040	-0.265	0.022429	1	4294967295	1508335763
3566.357128000	3566.345239430	3.867	0.845	-0.041	-0.265	0.021370	1	4294967295	1508335764
3566.657289000	3566.645212697	3.840	0.775	-0.047	-0.264	0.019239	1	4294967295	1508335764
3566.957352000	3566.945187085	3.811	0.710	-0.052	-0.261	0.024529	1	4294967295	1508335764
3567.257409000	3567.245157147	3.784	0.645	-0.057	-0.258	0.027680	1	4294967295	1508335765
3567.557618000	3567.545128627	3.753	0.576	-0.062	-0.257	0.021144	1	4294967295	1508335765
3567.857732000	3567.845094417	3.710	0.499	-0.071	-0.258	0.016195	1	4294967295	1508335765
3568.157816000	3568.145060833	3.674	0.429	-0.076	-0.257	0.018700	1	4294967295	1508335766
3568.457927000	3568.445027453	3.633	0.365	-0.083	-0.255	0.017113	1	4294967295	1508335766
3568.757986000	3568.744992735	3.589	0.305	-0.090	-0.252	0.019898	1	4294967295	1508335766
3569.058166000	3569.044961292	3.543	0.249	-0.097	-0.247	0.020195	1	4294967295	1508335766
3569.358308000	3569.344931374	3.497	0.179	-0.103	-0.247	0.021315	1	4294967295	1508335767
3569.658428000	3569.644901372	3.458	0.119	-0.107	-0.244	0.025484	1	4294967295	1508335767
3569.958571000	3569.944868852	3.405	0.063	-0.114	-0.240	0.015237	1	4294967295	1508335767
3570.258634000	3570.244837499	3.352	0.004	-0.121	-0.237	0.021764	1	4294967295	1508335768
3570.558739000	3570.544813719	3.309	-0.056	-0.124	-0.235	0.034495	1	4294967295	1508335768
3570.858877000	3570.844785477	3.246	-0.117	-0.132	-0.233	0.031394	1	4294967295	1508335768
3571.169561000	3571.144778274	3.173	-0.196	-0.142	-0.236	0.021324	1	4294967295	1508335769
3571.471695000	3571.444773656	3.104	-0.271	-0.149	-0.237	0.018808	1	4294967295	1508335769
3571.769448000	3571.744761286	3.013	-0.308	-0.162	-0.230	0.042108	1	4294967295	1508335769
3572.069579000	3572.044752518	2.932	-0.327	-0.170	-0.217	0.043259	1	4294967295	1508335769
3572.368718000	3572.344729104	2.816	-0.343	-0.188	-0.207	0.040149	1	4294967295	1508335770
3572.668706000	3572.644714342	2.707	-0.357	-0.202	-0.196	0.036165	1	4294967295	1508335770
3572.969000000	3572.944695449	2.613	-0.374	-0.211	-0.186	0.025888	1	4294967295	1508335770
3573.259899000	3573.244638579	2.540	-0.384	-0.216	-0.176	0.027696	1	4294967295	1508335771
3573.560057000	3573.544590908	2.473	-0.386	-0.218	-0.164	0.023230	1	4294967295	1508335771
3573.860190000	3573.844543127	2.403	-0.400	-0.222	-0.156	0.018206	1	4294967295	1508335771
3574.160272000	3574.144490408	2.339	-0.420	-0.224	-0.151	0.020574	1	4294967295	1508335772
3574.460418000	3574.444444049	2.266	-0.429	-0.228	-0.142	0.017787	1	4294967295	1508335772
3574.760558000	3574.744403866	2.196	-0.460	-0.230	-0.140	0.026173	1	4294967295	1508335772
3575.064627000	3575.044389766	2.126	-0.492	-0.231	-0.138	0.036129	1	4294967295	1508335772
3575.964537000	3575.944371934	1.912	-0.587	-0.234	-0.130	0.051959	1	4294967295	1508335773
3576.264474000	3576.244348814	1.838	-0.597	-0.235	-0.123	0.044466	1	4294967295	1508335774
3575.060696000	3575.044314855	2.115	-0.435	-0.236	-0.122	0.018699	1	4294967295	1508335774
3576.861786000	3576.844231890	1.651	-0.586	-0.252	-0.099	0.022084	1	4294967295	1508335774
3577.161920000	3577.144165145	1.545	-0.557	-0.264	-0.080	0.019351	1	4294967295	1508335775
3577.462056000	3577.444124043	1.444	-0.524	-0.272	-0.061	0.019428	1	4294967295	1508335775
3577.761860000	3577.744087030	1.356	-0.481	-0.276	-0.041	0.014097	1	4294967295	1508335775
3578.061977000	3578.044053406	1.265	-0.456	-0.280	-0.028	0.011433	1	4294967295	1508335775
3578.362124000	3578.344024981	1.184	-0.437	-0.279	-0.019	0.013581	1	4294967295	1508335776
3578.662442000	3578.643999540	1.101	-0.429	-0.280	-0.015	0.012351	1	4294967295	1508335776
3578.962196000	3578.943973276	1.023	-0.403	-0.279	-0.005	0.017577	1	4294967295	1508335776
3579.262388000	3579.243954319	0.944	-0.379	-0.278	0.003	0.010706	1	4294967295	1508335777
3579.562414000	3579.543932740	0.871	-0.363	-0.275	0.007	0.012395	1	4294967295	1508335777
3579.862414000	3579.843902118	0.789	-0.342	-0.276	0.013	0.016060	1	4294967295	1508335777
3580.162465000	3580.143870183	0.709	-0.320	-0.276	0.018	0.020575	1	4294967295	1508335778
3580.465407000	3580.443854250	0.636	-0.307	-0.274	0.020	0.018027	1	4294967295	1508335778
3580.762623000	3580.743834065	0.577	-0.276	-0.267	0.028	0.016634	1	4294967295	1508335778
3581.062603000	3581.043812498	0.517	-0.243	-0.262	0.035	0.015324	1	4294967295	1508335778
3581.365544000	3581.343801328	0.455	-0.217	-0.257	0.039	0.015883	1	4294967295	1508335779
3581.662771000	3581.643780992	0.397	-0.186	-0.252	0.045	0.012213	1	4294967295	1508335779
3581.962846000	3581.943765044	0.334	-0.160	-0.249	0.048	0.009747	1	4294967295	1508335779
3582.262961000	3582.243734774	0.277	-0.144	-0.245	0.049	0.019925	1	4294967295	1508335780
3582.563009000	3582.543720312	0.217	-0.114	-0.241	0.053	0.014441	1	4294967295	1508335780
3582.862955000	3582.843708525	0.151	-0.072	-0.240	0.060	0.023693	1	4294967295	1508335780
3583.162939000	3583.143693852	0.079	-0.027	-0.240	0.067	0.025605	1	4294967295	1508335781
3583.462920000	3583.443683499	0.018	0.024	-0.237	0.075	0.010651	1	4294967295	1508335781
3583.763029000	3583.743667883	-0.055	0.071	-0.238	0.081	0.030972	1	4294967295	1508335781
3584.063069000	3584.043637507	-0.109	0.096	-0.234	0.081	0.030427	1	4294967295	1508335781
3584.363064000	3584.343606012	-0.163	0.123	-0.230	0.082	0.031999	1	4294967295	1508335782
3584.663026000	3584.643560159	-0.200	0.147	-0.223	0.082	0.023371	1	4294967295	1508335782
3584.957083000	3584.943544924	-0.260	0.170	-0.221	0.082	0.042717	1	4294967295	1508335782
3585.262939000	3585.243503008	-0.290	0.210	-0.213	0.086	0.029124	1	4294967295	1508335783
3585.562980000	3585.543474183	-0.322	0.245	-0.205	0.088	0.014718	1	4294967295	1508335783
3585.863000000	3585.843456927	-0.353	0.298	-0.197	0.095	0.019498	1	4294967295	1508335783
3586.163026000	3586.143430402	-0.395	0.339	-0.193	0.098	0.013335	1	4294967295	1508335784
3586.463013000	3586.443413892	-0.445	0.393	-0.191	0.104	0.030872	1	4294967295	1508335784
3586.762994000	3586.743384536	-0.486	0.469	-0.188	0.115	0.016556	1	4294967295	1508335784
3587.062923000	3587.043354552	-0.522	0.540	-0.182	0.124	0.010591	1	4294967295	1508335784
3587.362938000	3587.343329489	-0.572	0.609	-0.182	0.131	0.013300	1	4294967295	1508335785
3587.662996000	3587.643315416	-0.611	0.680	-0.178	0.139	0.014754	1	4294967295	1508335785
3587.963050000	3587.943300026	-0.655	0.740	-0.175	0.144	0.010610	1	4294967295	1508335785
3588.267116000	3588.243285780	-0.695	0.792	-0.172	0.146	0.008389	1	4294967295	1508335786
3588.563063000	3588.543266430	-0.722	0.840	-0.165	0.147	0.013836	1	4294967295	1508335786
3588.862994000	3588.843248036	-0.740	0.889	-0.157	0.148	0.015132	1	4294967295	1508335786
3589.162950000	3589.143231170	-0.756	0.946	-0.148	0.150	0.017645	1	4294967295	1508335787
3589.462945000	3589.443215486	-0.776	1.001	-0.142	0.152	0.009248	1	4294967295	1508335787
3589.762942000	3589.743203009	-0.797	1.046	-0.136	0.152	0.018332	1	4294967295	1508335787
3590.062855000	3590.043191656	-0.808	1.101	-0.128	0.154	0.014887	1	4294967295	1508335787
3590.362721000	3590.343175031	-0.831	1.158	-0.123	0.156	0.015280	1	4294967295	1508335788
3590.668217000	3590.643167100	-0.863	1.208	-0.122	0.157	0.026881	1	4294967295	1508335788
3590.962491000	3590.943153417	-0.873	1.267	-0.115	0.159	0.023573	1	4294967295	1508335788
3591.262563000	3591.243140036	-0.880	1.330	-0.108	0.163	0.021210	1	4294967295	1508335789
3591.562518000	3591.543120355	-0.893	1.386	-0.103	0.164	0.015389	1	4294967295	1508335789
3591.862428000	3591.843105684	-0.897	1.451	-0.096	0.167	0.019044	1	4294967295	1508335789
3592.162322000	3592.143095694	-0.897	1.522	-0.089	0.172	0.030556	1	4294967295	1508335790
3592.462265000	3592.443080688	-0.892	1.584	-0.081	0.174	0.020452	1	4294967295	1508335790
3592.762153000	3592.743064767	-0.880	1.649	-0.072	0.176	0.014296	1	4294967295	1508335790
3593.062127000	3593.043059379	-0.868	1.731	-0.064	0.183	0.013553	1	4294967295	1508335790
3593.362070000	3593.343048980	-0.865	1.805	-0.059	0.188	0.013558	1	4294967295	1508335791
3593.661961000	3593.643033324	-0.851	1.870	-0.051	0.189	0.008526	1	4294967295	1508335791
3593.961851000	3593.943019567	-0.830	1.937	-0.042	0.191	0.007847	1	4294967295	1508335791
3594.270084000	3594.243014933	-0.824	1.999	-0.037	0.192	0.014676	1	4294967295	1508335792
3594.561700000	3594.543000218	-0.807	2.060	-0.030	0.192	0.017113	1	4294967295	1508335792
3594.861668000	3594.842989289	-0.796	2.125	-0.025	0.193	0.018861	1	4294967295	1508335792
3595.161580000	3595.142976635	-0.787	2.193	-0.021	0.195	0.015132	1	4294967295	1508335793
3595.461552000	3595.442965271	-0.782	2.262	-0.018	0.197	0.012782	1	4294967295	1508335793
3595.761436000	3595.742955609	-0.773	2.335	-0.015	0.201	0.010923	1	4294967295	1508335793
3596.061301000	3596.042948029	-0.755	2.409	-0.009	0.204	0.013052	1	4294967295	1508335793
3596.371619000	3596.342948852	-0.760	2.480	-0.010	0.207	0.007432	1	4294967295	1508335794
3596.661182000	3596.642936431	-0.744	2.555	-0.005	0.209	0.011761	1	4294967295	1508335794
3596.961269000	3596.942927792	-0.728	2.635	-0.001	0.213	0.009796	1	4294967295	1508335794
3597.261207000	3597.242917688	-0.715	2.710	0.002	0.216	0.007086	1	4294967295	1508335795
3597.561036000	3597.542906699	-0.699	2.785	0.006	0.218	0.008159	1	4294967295	1508335795
3597.860937000	3597.842896630	-0.681	2.864	0.010	0.221	0.010037	1	4294967295	1508335795
3598.160817000	3598.142884195	-0.668	2.934	0.012	0.221	0.017358	1	4294967295	1508335796
3598.460733000	3598.442872370	-0.652	3.002	0.015	0.221	0.015333	1	4294967295	1508335796
3598.760706000	3598.742864448	-0.634	3.077	0.019	0.223	0.010282	1	4294967295	1508335796
3599.060642000	3599.042854274	-0.625	3.151	0.020	0.224	0.011388	1	4294967295	1508335796
3599.372982000	3599.342853295	-0.614	3.216	0.021	0.223	0.005720	1	4294967295	1508335797
3599.673278000	3599.642853763	-0.599	3.280	0.023	0.222	0.015073	1	4294967295	1508335797
3599.973498000	3599.942854619	-0.590	3.344	0.024	0.222	0.012768	1	4294967295	1508335797
3600.273659000	3600.242853851	-0.574	3.402	0.026	0.219	0.014326	1	4294967295	1508335798
3600.559911000	3600.542834723	-0.534	3.469	0.034	0.218	0.037106	1	4294967295	1508335798
3600.859855000	3600.842820369	-0.489	3.535	0.043	0.217	0.025670	1	4294967295	1508335798
3601.159732000	3601.142805582	-0.448	3.594	0.050	0.214	0.023195	1	4294967295	1508335799
3601.459588000	3601.442792367	-0.408	3.657	0.057	0.212	0.029730	1	4294967295	1508335799
3601.759409000	3601.742773151	-0.362	3.715	0.064	0.209	0.022639	1	4294967295	1508335799
3602.074703000	3602.042768262	-0.335	3.760	0.066	0.204	0.019568	1	4294967295	1508335799
3602.359169000	3602.342750521	-0.289	3.825	0.073	0.204	0.033369	1	4294967295	1508335800
3602.659062000	3602.642736058	-0.247	3.894	0.077	0.205	0.044046	1	4294967295	1508335800
3602.958961000	3602.942717610	-0.194	3.952	0.085	0.203	0.025566	1	4294967295	1508335800
3603.275475000	3603.242716071	-0.157	4.002	0.088	0.200	0.015433	1	4294967295	1508335801
3603.558707000	3603.542701970	-0.100	4.062	0.096	0.199	0.029496	1	4294967295	1508335801
3603.858502000	3603.842684307	-0.035	4.114	0.105	0.195	0.020581	1	4294967295	1508335801
3604.158288000	3604.142668201	0.030	4.171	0.113	0.194	0.031412	1	4294967295	1508335802
3604.458193000	3604.442652421	0.101	4.220	0.123	0.190	0.020637	1	4294967295	1508335802
3604.758081000	3604.742633228	0.165	4.258	0.130	0.184	0.013517	1	4294967295	1508335802
3605.057865000	3605.042613556	0.236	4.300	0.138	0.179	0.024834	1	4294967295	1508335802
3605.376216000	3605.342609076	0.286	4.321	0.140	0.170	0.030366	1	4294967295	1508335803
3605.657516000	3605.642587835	0.362	4.348	0.149	0.162	0.033717	1	4294967295	1508335803
3605.957327000	3605.942569211	0.437	4.364	0.157	0.152	0.019258	1	4294967295	1508335803
3606.276768000	3606.242565276	0.498	4.386	0.161	0.146	0.027747	1	4294967295	1508335804
3606.576038000	3606.542562932	0.561	4.404	0.165	0.139	0.031877	1	4294967295	1508335804
3606.876722000	3606.842563692	0.617	4.431	0.167	0.135	0.046860	1	4294967295	1508335804
3607.176803000	3607.142559906	0.681	4.455	0.170	0.130	0.063395	1	4294967295	1508335805
3607.476912000	3607.442555212	0.751	4.460	0.175	0.121	0.021590	1	4294967295	1508335805
3607.756245000	3607.742524673	0.849	4.474	0.187	0.112	0.025282	1	4294967295	1508335805
3608.056097000	3608.042496400	0.944	4.496	0.196	0.107	0.025263	1	4294967295	1508335805
3608.355988000	3608.342468811	1.035	4.526	0.204	0.104	0.018629	1	4294967295	1508335806
3608.655820000	3608.642446449	1.125	4.534	0.211	0.096	0.024497	1	4294967295	1508335806
3608.955660000	3608.942425796	1.218	4.539	0.219	0.088	0.025675	1	4294967295	1508335806
3609.277102000	3609.242425288	1.286	4.542	0.220	0.081	0.047389	1	4294967295	1508335807
3609.555287000	3609.542404322	1.381	4.532	0.227	0.070	0.031129	1	4294967295	1508335807
3609.855130000	3609.842386089	1.472	4.520	0.233	0.060	0.035279	1	4294967295	1508335807
3610.155031000	3610.142370164	1.570	4.516	0.240	0.052	0.030534	1	4294967295	1508335808
3610.454855000	3610.442357373	1.661	4.494	0.244	0.040	0.033045	1	4294967295	1508335808
3610.754596000	3610.742344829	1.745	4.477	0.247	0.031	0.041602	1	4294967295	1508335808
3611.054441000	3611.042328142	1.830	4.448	0.250	0.019	0.027643	1	4294967295	1508335808
3611.354292000	3611.342311087	1.912	4.439	0.251	0.014	0.029558	1	4294967295	1508335809
3611.654083000	3611.642295082	1.995	4.399	0.253	-0.000	0.027858	1	4294967295	1508335809
3611.953946000	3611.942280411	2.080	4.365	0.255	-0.011	0.026827	1	4294967295	1508335809
3612.253825000	3612.242265648	2.157	4.332	0.255	-0.020	0.022908	1	4294967295	1508335810
3612.553612000	3612.542247191	2.237	4.307	0.255	-0.027	0.022512	1	4294967295	1508335810
3612.853458000	3612.842234280	2.303	4.288	0.252	-0.031	0.021440	1	4294967295	1508335810
3613.153342000	3613.142217048	2.370	4.258	0.249	-0.038	0.017409	1	4294967295	1508335811
3613.453196000	3613.442201612	2.441	4.230	0.247	-0.044	0.014291	1	4294967295	1508335811
3613.753039000	3613.742191292	2.522	4.205	0.249	-0.048	0.012256	1	4294967295	1508335811
3614.052965000	3614.042177975	2.595	4.182	0.248	-0.051	0.014954	1	4294967295	1508335811
3614.352798000	3614.342168115	2.672	4.148	0.249	-0.057	0.017201	1	4294967295	1508335812
3614.652608000	3614.642157099	2.710	4.202	0.239	-0.039	0.297380	1	4294967295	1508335812
3614.952555000	3614.942148669	2.756	4.252	0.233	-0.023	0.278555	1	4294967295	1508335812
3615.252414000	3615.242136856	2.795	4.285	0.225	-0.013	0.231335	1	4294967295	1508335813
3615.552454000	3615.542127284	2.866	4.237	0.225	-0.026	0.021933	1	4294967295	1508335813
3615.852319000	3615.842116594	2.899	4.261	0.217	-0.018	0.212235	1	4294967295	1508335813
3616.152222000	3616.142105352	2.934	4.270	0.209	-0.016	0.169223	1	4294967295	1508335814
3616.452104000	3616.442086834	2.957	4.273	0.199	-0.015	0.132688	1	4294967295	1508335814
3616.752150000	3616.742075262	2.986	4.267	0.191	-0.017	0.116053	1	4294967295	1508335814
3617.051962000	3617.042063108	3.026	4.266	0.187	-0.017	0.130753	1	4294967295	1508335814
3617.351868000	3617.342053238	3.057	4.243	0.180	-0.023	0.103102	1	4294967295	1508335815
3617.651748000	3617.642045182	3.108	4.219	0.179	-0.029	0.089602	1	4294967295	1508335815
3617.951851000	3617.942048327	3.135	4.206	0.172	-0.030	0.090583	1	4294967295	1508335815
3618.251637000	3618.242036646	3.196	4.113	0.173	-0.054	0.050376	1	4294967295	1508335816
3618.551512000	3618.542027586	3.239	4.064	0.170	-0.064	0.057061	1	4294967295	1508335816
3618.851445000	3618.842010638	3.307	4.008	0.174	-0.076	0.093445	1	4294967295	1508335816
3619.151424000	3619.142007471	3.386	3.908	0.180	-0.097	0.033545	1	4294967295	1508335817
3619.451381000	3619.441996579	3.467	3.768	0.185	-0.128	0.048196	1	4294967295	1508335817
3619.751298000	3619.741980915	3.532	3.637	0.186	-0.154	0.047806	1	4294967295	1508335817
3620.051236000	3620.041964707	3.595	3.515	0.187	-0.176	0.047058	1	4294967295	1508335818
3620.351177000	3620.341949070	3.643	3.412	0.184	-0.191	0.059099	1	4294967295	1508335818
3620.651192000	3620.641928836	3.695	3.301	0.182	-0.207	0.044927	1	4294967295	1508335818
